# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.517429501245398,1.9162815760975924,1.377137982934787,134.198050444721,0.872591687040019,-1.0,0.18115481585624102,50.163452037544715,9.027451115999337,-18.207284920444824
 3.5272527024302125,1.9103301191079975,1.3832394942214479,134.28672891321952,0.8627684858552048,-0.9999999999999887,0.18574382365084635,49.98459821474195,9.151557494986296,-17.8086815010732
 3.537140460701665,1.9043980111732308,1.389301983872273,134.37721730153726,0.852880727583752,-0.9999999999999888,0.19050738631299932,49.80851027692604,9.278279270669271,-17.41022278395077
 3.547094052258352,1.8984857525979926,1.395324737062177,134.46956950374636,0.8429271360270654,-1.0,0.1954540144306657,49.63521603042368,9.407660415836629,-17.011970369700734
 3.557114830940288,1.8925938436869822,1.4013070389660758,134.56384158668828,0.8329063573451292,-1.0,0.2005927238685646,49.46474284040525,9.539742912985556,-16.613987137772778
 3.567204234071008,1.8867227847449004,1.4072481747588839,134.6600918987008,0.822816954214409,-1.0,0.20593307057614904,49.29711762656366,9.674566279799606,-16.216337340552304
 3.577363788860753,1.8808730760764458,1.4131474296155166,134.75838118488744,0.8126573994246646,-1.0,0.2114851897374998,49.13236685886334,9.812167023637578,-15.819086706284223
 3.5875951194367897,1.8750452179863197,1.419004088710889,134.85877270937357,0.8024260688486277,-0.9999999999999891,0.21725983551218267,48.970516553360355,9.952578023636786,-15.422302551680303
 3.597899954576264,1.869239710779221,1.4248174372199163,134.9613323851199,0.7921212337091533,-1.0,0.22326842743630568,48.811592268094195,10.09582780909449,-15.026053905296587
 3.608280136227777,1.8634570547598501,1.4305867603175135,135.0661289117007,0.78174105205764,-0.9999999999999893,0.22952309756379896,48.65561909905178,10.241939747367912,-14.630411642716702
 3.6187376289206306,1.8576977502329068,1.436311343178596,135.17323392176945,0.7712835593647868,-1.0000000000000107,0.2360367430068787,48.50262167620464,10.390931099968283,-14.235448634942676
 3.629274530175505,1.8519622975030907,1.4419904709780789,135.28272213671602,0.7607466581099123,-0.9999999999999895,0.24282308315094547,48.35262415961941,10.54281194788334,-13.84123991132009
 3.639893082047899,1.8462511968751016,1.4476234288908767,135.39467153226553,0.7501281062375182,-1.0,0.2498967206898045,48.20565023564281,10.69758395555684,-13.447862838714714
 3.6505956839563067,1.8405649486536402,1.4532095020919058,135.5091635147236,0.739425504329111,-0.9999999999999897,0.2572732094945865,48.06172311316118,10.855238957398429,-13.055397318711112
 3.6613849069716524,1.8349040531434055,1.45874797575608,135.62628310871986,0.7286362813137648,-1.0000000000000102,0.2649691261712323,47.92086551993565,11.015757319489714,-12.663926004971469
 3.6722635097736998,1.829269010649098,1.4642381350583153,135.74611915716233,0.7177576785117175,-1.0,0.2730021501476998,47.78309969901305,11.179106080333533,-12.27353454307297
 3.683234456514997,1.8236603214754172,1.4696792651735262,135.86876453458498,0.7067867317704202,-1.0,0.2813911494464346,47.648447405213524,11.345236784489897,-11.884311835548612
 3.6943009368748356,1.8180784859270633,1.4750706512766285,135.99431637463826,0.6957202514105816,-1.0,0.29015627479288547,47.51692990169523,11.514083011528038,-11.49635033520924
 3.705466388636127,1.812524004308736,1.480411578542537,136.122876313079,0.6845547996492907,-0.9999999999999801,0.2993190616515991,47.388567956596546,11.685557505195861,-11.109746370233696
 3.716734523179264,1.8069973769251353,1.4857013321461667,136.2545507472591,0.6732866651061535,-1.0000000000000198,0.3089025423158342,47.263381839756626,11.859548872410839,-10.724600505111653
 3.7281093543614547,1.8014991040809611,1.490939197262433,136.3894511135797,0.6619118339239625,-1.0,0.3189313681837624,47.14139131951454,12.035917756232799,-10.341017942083253
 3.73959523134109,1.7960296860809128,1.4961244590662508,136.5276941842648,0.6504259569443274,-1.0,0.32943194262892106,47.02261565958757,12.21449240013962,-9.959108968433357
 3.7511968760187875,1.7905896232296912,1.5012564027325357,136.66940238500965,0.6388243122666297,-1.0,0.3404325679466015,46.90707361602934,12.395063506023952,-9.578989455928472
 3.762919425905502,1.7851794158319954,1.5063343134362022,136.814704135308,0.6271017623799158,-0.999999999999981,0.35196360496891793,46.794783434267906,12.577378234199296,-9.200781419618927
 3.7747684834008535,1.7797995641925257,1.5113574763521656,136.9637342131458,0.6152527048845642,-0.9999999999999812,0.3640576487634591,46.68576284622468,12.761133223097222,-8.82461364452134
 3.7867501726814936,1.774450568615982,1.5163251766553416,137.11663414629385,0.603271015603924,-1.0,0.37674972146264935,46.580029067514324,12.945966413201255,-8.450622390158628
 3.798871205672792,1.7691329294070637,1.5212366995206446,137.27355263229248,0.5911499826126264,-0.9999999999999908,0.3900774837269712,46.47759879472621,13.131447460774401,-8.078952184677714
 3.8111389589250466,1.7638471468704713,1.52609133012299,137.43464598958622,0.5788822293603716,-1.0,0.4040814679148398,46.37848820278782,13.317066468286503,-7.709756722503091
 3.823561563661424,1.7585937213109046,1.5308883536372928,137.6000786425698,0.5664596246239939,-0.9999999999999911,0.41880533409164544,46.282712942410534,13.502220670567707,-7.343199882096925
 3.836148011841548,1.7533731530330632,1.5356270552384688,137.7700236433565,0.5538731764438702,-1.0000000000000175,0.4342961527363301,46.19028813761823,13.686198667949458,-6.979456883710812
 3.848908281837206,1.748185942341647,1.5403067201014322,137.94466323357375,0.5411129064482125,-0.9999999999999826,0.45060471614311604,46.10122838335903,13.868161662504612,-6.618715611072406
 3.861853488308258,1.7430325895413565,1.5449266334010987,138.1241894496688,0.5281676999771605,-1.0,0.46778588265115123,46.01554774320052,14.047121036258432,-6.261178126070624
 3.874996062187262,1.737913594936891,1.5494860803123833,138.30880477567513,0.5150251260981564,-1.0,0.48589895704945124,45.933259747109034,14.221911406572127,-5.907062411981507
 3.888349968459858,1.73282945883295,1.5539843460102012,138.49872284761565,0.5016712198255603,-1.0000000000000082,0.5050081111175322,45.85437738931306,14.391158081233028,-5.55660438896858
 3.9019309718531456,1.7277806815342343,1.5584207156694674,138.6941692143502,0.48809021643227263,-0.9999999999999959,0.5251828506020099,45.77891312625132,14.553237483963184,-5.210060256235974
 3.915756963896003,1.7227677633454432,1.5627944744650972,138.8953821600013,0.474264224389415,-1.000000000000016,0.5464985317547281,45.70687887460579,14.706228694689143,-4.867709229024566
 3.9298483695159137,1.717791204571277,1.5671049075720056,139.10261359367735,0.46017281876950417,-0.9999999999999842,0.5690369360769723,45.63828600941982,14.847853633042618,-4.529856756794489
